source	pathway_id	pathway_name	bg_eligible_genes
GO_BP	GO:0070305	response to cGMP	1
GO_BP	GO:0070306	lens fiber cell differentiation	6
GO_BP	GO:0070307	lens fiber cell development	4
GO_BP	GO:0070309	lens fiber cell morphogenesis	5
GO_BP	GO:0070314	G1 to G0 transition	6
GO_BP	GO:0070315	G1 to G0 transition involved in cell differentiation	1
GO_BP	GO:0070317	negative regulation of G0 to G1 transition	3
GO_BP	GO:0070318	positive regulation of G0 to G1 transition	3
GO_BP	GO:0070327	thyroid hormone transport	7
GO_BP	GO:0070328	triglyceride homeostasis	12
GO_BP	GO:0070343	white fat cell proliferation	1
GO_BP	GO:0070345	negative regulation of fat cell proliferation	5
GO_BP	GO:0070346	positive regulation of fat cell proliferation	1
GO_BP	GO:0070352	positive regulation of white fat cell proliferation	1
GO_BP	GO:0070358	actin polymerization-dependent cell motility	7
GO_BP	GO:0070365	hepatocyte differentiation	1
GO_BP	GO:0070370	cellular heat acclimation	3
GO_BP	GO:0070371	ERK1 and ERK2 cascade	17
GO_BP	GO:0070372	regulation of ERK1 and ERK2 cascade	18
GO_BP	GO:0070373	negative regulation of ERK1 and ERK2 cascade	39
GO_BP	GO:0070374	positive regulation of ERK1 and ERK2 cascade	100
GO_BP	GO:0070383	DNA cytosine deamination	1
GO_BP	GO:0070407	oxidation-dependent protein catabolic process	1
GO_BP	GO:0070417	cellular response to cold	4
GO_BP	GO:0070424	regulation of nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway	5
GO_BP	GO:0070427	nucleotide-binding oligomerization domain containing 1 signaling pathway	3
GO_BP	GO:0070430	positive regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway	1
GO_BP	GO:0070431	nucleotide-binding oligomerization domain containing 2 signaling pathway	7
GO_BP	GO:0070433	negative regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway	1
GO_BP	GO:0070434	positive regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway	3
GO_BP	GO:0070444	oligodendrocyte progenitor proliferation	1
GO_BP	GO:0070445	regulation of oligodendrocyte progenitor proliferation	1
GO_BP	GO:0070446	negative regulation of oligodendrocyte progenitor proliferation	2
GO_BP	GO:0070447	positive regulation of oligodendrocyte progenitor proliferation	1
GO_BP	GO:0070453	regulation of heme biosynthetic process	1
GO_BP	GO:0070455	positive regulation of heme biosynthetic process	3
GO_BP	GO:0070458	cellular detoxification of nitrogen compound	4
GO_BP	GO:0070459	prolactin secretion	1
GO_BP	GO:0070462	plus-end specific microtubule depolymerization	1
GO_BP	GO:0070472	regulation of uterine smooth muscle contraction	1
GO_BP	GO:0070474	positive regulation of uterine smooth muscle contraction	3
GO_BP	GO:0070475	rRNA base methylation	8
GO_BP	GO:0070476	rRNA (guanine-N7)-methylation	2
GO_BP	GO:0070478	nuclear-transcribed mRNA catabolic process, 3'-5' exonucleolytic nonsense-mediated decay	2
GO_BP	GO:0070481	nuclear-transcribed mRNA catabolic process, non-stop decay	3
GO_BP	GO:0070482	response to oxygen levels	3
GO_BP	GO:0070483	detection of hypoxia	2
GO_BP	GO:0070486	leukocyte aggregation	1
GO_BP	GO:0070487	monocyte aggregation	2
GO_BP	GO:0070488	neutrophil aggregation	1
GO_BP	GO:0070489	T cell aggregation	1
GO_BP	GO:0070493	thrombin-activated receptor signaling pathway	5
GO_BP	GO:0070495	negative regulation of thrombin-activated receptor signaling pathway	3
GO_BP	GO:0070498	interleukin-1-mediated signaling pathway	19
GO_BP	GO:0070507	regulation of microtubule cytoskeleton organization	22
GO_BP	GO:0070508	cholesterol import	5
GO_BP	GO:0070509	calcium ion import	13
GO_BP	GO:0070527	platelet aggregation	25
GO_BP	GO:0070528	protein kinase C signaling	3
GO_BP	GO:0070534	protein K63-linked ubiquitination	48
GO_BP	GO:0070536	protein K63-linked deubiquitination	19
GO_BP	GO:0070542	response to fatty acid	4
GO_BP	GO:0070543	response to linoleic acid	1
GO_BP	GO:0070555	response to interleukin-1	17
GO_BP	GO:0070560	protein secretion by platelet	1
GO_BP	GO:0070561	vitamin D receptor signaling pathway	2
GO_BP	GO:0070562	regulation of vitamin D receptor signaling pathway	1
GO_BP	GO:0070563	negative regulation of vitamin D receptor signaling pathway	1
GO_BP	GO:0070564	positive regulation of vitamin D receptor signaling pathway	3
GO_BP	GO:0070571	negative regulation of neuron projection regeneration	1
GO_BP	GO:0070574	cadmium ion transmembrane transport	5
GO_BP	GO:0070585	protein localization to mitochondrion	31
GO_BP	GO:0070588	calcium ion transmembrane transport	53
GO_BP	GO:0070593	dendrite self-avoidance	11
GO_BP	GO:0070602	regulation of centromeric sister chromatid cohesion	2
GO_BP	GO:0070613	regulation of protein processing	1
GO_BP	GO:0070625	zymogen granule exocytosis	1
GO_BP	GO:0070633	transepithelial transport	8
GO_BP	GO:0070634	transepithelial ammonium transport	2
GO_BP	GO:0070646	protein modification by small protein removal	1
GO_BP	GO:0070649	formin-nucleated actin cable assembly	5
GO_BP	GO:0070651	nonfunctional rRNA decay	2
GO_BP	GO:0070662	mast cell proliferation	1
GO_BP	GO:0070665	positive regulation of leukocyte proliferation	1
GO_BP	GO:0070667	negative regulation of mast cell proliferation	2
GO_BP	GO:0070668	positive regulation of mast cell proliferation	1
GO_BP	GO:0070669	response to interleukin-2	2
GO_BP	GO:0070670	response to interleukin-4	2
GO_BP	GO:0070671	response to interleukin-12	1
GO_BP	GO:0070672	response to interleukin-15	1
GO_BP	GO:0070676	intralumenal vesicle formation	1
GO_BP	GO:0070681	glutaminyl-tRNAGln biosynthesis via transamidation	3
GO_BP	GO:0070682	proteasome regulatory particle assembly	3
GO_BP	GO:0070716	mismatch repair involved in maintenance of fidelity involved in DNA-dependent DNA replication	1
GO_BP	GO:0070723	response to cholesterol	7
GO_BP	GO:0070730	cAMP transport	2
GO_BP	GO:0070731	cGMP transport	1
GO_BP	GO:0070741	response to interleukin-6	3
GO_BP	GO:0070757	interleukin-35-mediated signaling pathway	1
GO_BP	GO:0070777	D-aspartate transmembrane transport	1
GO_BP	GO:0070778	L-aspartate transmembrane transport	2
GO_BP	GO:0070779	D-aspartate import across plasma membrane	3
GO_BP	GO:0070781	response to biotin	1
GO_BP	GO:0070782	phosphatidylserine exposure on apoptotic cell surface	4
GO_BP	GO:0070813	hydrogen sulfide metabolic process	1
GO_BP	GO:0070814	hydrogen sulfide biosynthetic process	3
GO_BP	GO:0070828	heterochromatin organization	10
GO_BP	GO:0070830	bicellular tight junction assembly	15
GO_BP	GO:0070831	basement membrane assembly	3
GO_BP	GO:0070836	caveola assembly	3
GO_BP	GO:0070837	dehydroascorbic acid transport	4
GO_BP	GO:0070842	aggresome assembly	4
GO_BP	GO:0070845	polyubiquitinated misfolded protein transport	1
GO_BP	GO:0070848	response to growth factor	6
GO_BP	GO:0070849	response to epidermal growth factor	3
GO_BP	GO:0070857	regulation of bile acid biosynthetic process	1
GO_BP	GO:0070858	negative regulation of bile acid biosynthetic process	1
GO_BP	GO:0070859	positive regulation of bile acid biosynthetic process	3
GO_BP	GO:0070873	regulation of glycogen metabolic process	1
GO_BP	GO:0070884	regulation of calcineurin-NFAT signaling cascade	1
GO_BP	GO:0070885	negative regulation of calcineurin-NFAT signaling cascade	10
GO_BP	GO:0070886	positive regulation of calcineurin-NFAT signaling cascade	10
GO_BP	GO:0070889	platelet alpha granule organization	1
GO_BP	GO:0070899	mitochondrial tRNA wobble uridine modification	2
GO_BP	GO:0070900	mitochondrial tRNA modification	5
GO_BP	GO:0070901	mitochondrial tRNA methylation	3
GO_BP	GO:0070902	mitochondrial tRNA pseudouridine synthesis	3
GO_BP	GO:0070911	global genome nucleotide-excision repair	2
GO_BP	GO:0070914	UV-damage excision repair	9
GO_BP	GO:0070920	regulation of regulatory ncRNA processing	2
GO_BP	GO:0070922	RISC complex assembly	10
GO_BP	GO:0070925	organelle assembly	6
GO_BP	GO:0070934	CRD-mediated mRNA stabilization	8
GO_BP	GO:0070935	3'-UTR-mediated mRNA stabilization	14
GO_BP	GO:0070936	protein K48-linked ubiquitination	82
GO_BP	GO:0070944	neutrophil-mediated killing of bacterium	1
GO_BP	GO:0070945	neutrophil-mediated killing of gram-negative bacterium	1
GO_BP	GO:0070948	regulation of neutrophil mediated cytotoxicity	1
GO_BP	GO:0070966	nuclear-transcribed mRNA catabolic process, no-go decay	5
GO_BP	GO:0070972	protein localization to endoplasmic reticulum	5
GO_BP	GO:0070977	bone maturation	2
GO_BP	GO:0070979	protein K11-linked ubiquitination	28
GO_BP	GO:0070981	L-asparagine biosynthetic process	1
GO_BP	GO:0070986	left/right axis specification	2
GO_BP	GO:0070987	error-free translesion synthesis	5
GO_BP	GO:0070988	demethylation	1
GO_BP	GO:0071025	RNA surveillance	1
GO_BP	GO:0071027	nuclear RNA surveillance	2
GO_BP	GO:0071028	nuclear mRNA surveillance	7
GO_BP	GO:0071031	nuclear mRNA surveillance of mRNA 3'-end processing	2
GO_BP	GO:0071034	CUT catabolic process	4
GO_BP	GO:0071035	nuclear polyadenylation-dependent rRNA catabolic process	7
GO_BP	GO:0071036	nuclear polyadenylation-dependent snoRNA catabolic process	2
GO_BP	GO:0071037	nuclear polyadenylation-dependent snRNA catabolic process	2
GO_BP	GO:0071038	TRAMP-dependent tRNA surveillance pathway	7
GO_BP	GO:0071039	nuclear polyadenylation-dependent CUT catabolic process	2
GO_BP	GO:0071040	nuclear polyadenylation-dependent antisense transcript catabolic process	1
GO_BP	GO:0071042	nuclear polyadenylation-dependent mRNA catabolic process	1
GO_BP	GO:0071044	histone mRNA catabolic process	10
GO_BP	GO:0071045	nuclear histone mRNA catabolic process	1
GO_BP	GO:0071051	poly(A)-dependent snoRNA 3'-end processing	6
GO_BP	GO:0071071	regulation of phospholipid biosynthetic process	1
GO_BP	GO:0071072	negative regulation of phospholipid biosynthetic process	1
GO_BP	GO:0071073	positive regulation of phospholipid biosynthetic process	2
GO_BP	GO:0071103	DNA conformation change	1
GO_BP	GO:0071104	response to interleukin-9	2
GO_BP	GO:0071105	response to interleukin-11	1
GO_BP	GO:0071107	response to parathyroid hormone	1
GO_BP	GO:0071108	protein K48-linked deubiquitination	18
GO_BP	GO:0071109	superior temporal gyrus development	1
GO_BP	GO:0071139	resolution of DNA recombination intermediates	3
GO_BP	GO:0071140	resolution of mitotic recombination intermediates	3
GO_BP	GO:0071168	protein localization to chromatin	22
GO_BP	GO:0071169	establishment of protein localization to chromatin	8
GO_BP	GO:0071205	protein localization to juxtaparanode region of axon	3
GO_BP	GO:0071211	protein targeting to vacuole involved in autophagy	1
GO_BP	GO:0071218	cellular response to misfolded protein	9
GO_BP	GO:0071219	cellular response to molecule of bacterial origin	4
GO_BP	GO:0071221	cellular response to bacterial lipopeptide	2
GO_BP	GO:0071222	cellular response to lipopolysaccharide	56
GO_BP	GO:0071223	cellular response to lipoteichoic acid	6
GO_BP	GO:0071224	cellular response to peptidoglycan	2
GO_BP	GO:0071225	cellular response to muramyl dipeptide	8
GO_BP	GO:0071226	cellular response to molecule of fungal origin	1
GO_BP	GO:0071228	cellular response to tumor cell	4
GO_BP	GO:0071230	cellular response to amino acid stimulus	33
GO_BP	GO:0071233	cellular response to L-leucine	11
GO_BP	GO:0071236	cellular response to antibiotic	1
GO_BP	GO:0071243	cellular response to arsenic-containing substance	3
GO_BP	GO:0071257	cellular response to electrical stimulus	3
GO_BP	GO:0071260	cellular response to mechanical stimulus	40
GO_BP	GO:0071264	positive regulation of translational initiation in response to starvation	1
GO_BP	GO:0071265	L-methionine biosynthetic process	4
GO_BP	GO:0071267	L-methionine salvage	1
GO_BP	GO:0071276	cellular response to cadmium ion	1
GO_BP	GO:0071277	cellular response to calcium ion	47
GO_BP	GO:0071279	cellular response to cobalt ion	2
GO_BP	GO:0071280	cellular response to copper ion	3
GO_BP	GO:0071281	cellular response to iron ion	5
GO_BP	GO:0071285	cellular response to lithium ion	4
GO_BP	GO:0071286	cellular response to magnesium ion	4
GO_BP	GO:0071287	cellular response to manganese ion	3
GO_BP	GO:0071288	cellular response to mercury ion	1
GO_BP	GO:0071294	cellular response to zinc ion	5
GO_BP	GO:0071300	cellular response to retinoic acid	31
GO_BP	GO:0071305	cellular response to vitamin D	3
GO_BP	GO:0071307	cellular response to vitamin K	2
GO_BP	GO:0071312	cellular response to alkaloid	1
GO_BP	GO:0071313	cellular response to caffeine	6
GO_BP	GO:0071314	cellular response to cocaine	2
GO_BP	GO:0071315	cellular response to morphine	2
GO_BP	GO:0071316	cellular response to nicotine	3
GO_BP	GO:0071318	cellular response to ATP	10
GO_BP	GO:0071320	cellular response to cAMP	28
GO_BP	GO:0071321	cellular response to cGMP	5
GO_BP	GO:0071329	cellular response to sucrose stimulus	1
GO_BP	GO:0071332	cellular response to fructose stimulus	3
GO_BP	GO:0071333	cellular response to glucose stimulus	21
GO_BP	GO:0071338	positive regulation of hair follicle cell proliferation	1
GO_BP	GO:0071340	skeletal muscle acetylcholine-gated channel clustering	1
GO_BP	GO:0071344	diphosphate metabolic process	1
GO_BP	GO:0071345	cellular response to cytokine stimulus	17
GO_BP	GO:0071346	cellular response to type II interferon	19
GO_BP	GO:0071347	cellular response to interleukin-1	19
GO_BP	GO:0071349	cellular response to interleukin-12	1
GO_BP	GO:0071353	cellular response to interleukin-4	5
GO_BP	GO:0071354	cellular response to interleukin-6	7
GO_BP	GO:0071356	cellular response to tumor necrosis factor	37
GO_BP	GO:0071359	cellular response to dsRNA	2
GO_BP	GO:0071360	cellular response to exogenous dsRNA	6
GO_BP	GO:0071361	cellular response to ethanol	3
GO_BP	GO:0071363	cellular response to growth factor stimulus	32
GO_BP	GO:0071364	cellular response to epidermal growth factor stimulus	23
GO_BP	GO:0071371	cellular response to gonadotropin stimulus	2
GO_BP	GO:0071372	cellular response to follicle-stimulating hormone stimulus	1
GO_BP	GO:0071374	cellular response to parathyroid hormone stimulus	1
GO_BP	GO:0071375	cellular response to peptide hormone stimulus	4
GO_BP	GO:0071376	cellular response to corticotropin-releasing hormone stimulus	3
GO_BP	GO:0071377	cellular response to glucagon stimulus	12
GO_BP	GO:0071380	cellular response to prostaglandin E stimulus	6
GO_BP	GO:0071383	cellular response to steroid hormone stimulus	10
GO_BP	GO:0071385	cellular response to glucocorticoid stimulus	14
GO_BP	GO:0071387	cellular response to cortisol stimulus	1
GO_BP	GO:0071389	cellular response to mineralocorticoid stimulus	1
GO_BP	GO:0071391	cellular response to estrogen stimulus	11
GO_BP	GO:0071392	cellular response to estradiol stimulus	16
GO_BP	GO:0071393	cellular response to progesterone stimulus	1
GO_BP	GO:0071394	cellular response to testosterone stimulus	2
GO_BP	GO:0071396	cellular response to lipid	3
GO_BP	GO:0071397	cellular response to cholesterol	7
GO_BP	GO:0071398	cellular response to fatty acid	7
GO_BP	GO:0071400	cellular response to oleic acid	1
GO_BP	GO:0071401	cellular response to triglyceride	1
GO_BP	GO:0071402	cellular response to lipoprotein particle stimulus	3
GO_BP	GO:0071403	cellular response to high density lipoprotein particle stimulus	1
GO_BP	GO:0071404	cellular response to low-density lipoprotein particle stimulus	10
GO_BP	GO:0071415	cellular response to purine-containing compound	2
GO_BP	GO:0071420	cellular response to histamine	6
GO_BP	GO:0071421	manganese ion transmembrane transport	3
GO_BP	GO:0071422	succinate transmembrane transport	2
GO_BP	GO:0071423	malate transmembrane transport	1
GO_BP	GO:0071425	hematopoietic stem cell proliferation	10
GO_BP	GO:0071447	cellular response to hydroperoxide	3
GO_BP	GO:0071449	cellular response to lipid hydroperoxide	1
GO_BP	GO:0071451	cellular response to superoxide	1
GO_BP	GO:0071453	cellular response to oxygen levels	1
GO_BP	GO:0071455	cellular response to hyperoxia	3
GO_BP	GO:0071456	cellular response to hypoxia	57
GO_BP	GO:0071459	protein localization to chromosome, centromeric region	2
GO_BP	GO:0071460	cellular response to cell-matrix adhesion	1
GO_BP	GO:0071464	cellular response to hydrostatic pressure	2
GO_BP	GO:0071466	cellular response to xenobiotic stimulus	19
GO_BP	GO:0071467	cellular response to pH	6
GO_BP	GO:0071468	cellular response to acidic pH	11
GO_BP	GO:0071469	cellular response to alkaline pH	1
GO_BP	GO:0071470	cellular response to osmotic stress	4
GO_BP	GO:0071472	cellular response to salt stress	2
GO_BP	GO:0071474	cellular hyperosmotic response	10
GO_BP	GO:0071475	cellular hyperosmotic salinity response	1
GO_BP	GO:0071476	cellular hypotonic response	6
