source_node_index,target_node_index,source_gene_id,target_gene_id,weight,combined_score,source_edge_multiplicity
2452,6627,ENSG00000102871,ENSG00000137275,0.999,999,2
2452,7843,ENSG00000102871,ENSG00000146072,0.936,936,2
2452,9076,ENSG00000102871,ENSG00000158480,0.838,838,2
2452,10806,ENSG00000102871,ENSG00000168040,0.998,998,2
2452,11062,ENSG00000102871,ENSG00000169372,0.896,896,2
2452,11965,ENSG00000102871,ENSG00000175104,0.961,961,2
2452,13281,ENSG00000102871,ENSG00000185104,0.9,900,2
2452,13959,ENSG00000102871,ENSG00000196408,0.821,821,2
2452,14117,ENSG00000102871,ENSG00000197329,0.933,933,2
2452,14152,ENSG00000102871,ENSG00000197530,0.8,800,2
2452,14827,ENSG00000102871,ENSG00000213341,0.796,796,2
2452,14975,ENSG00000102871,ENSG00000215788,0.974,974,2
2452,15095,ENSG00000102871,ENSG00000232810,0.997,997,2
2452,15472,ENSG00000102871,ENSG00000263528,0.777,777,2
2452,15513,ENSG00000102871,ENSG00000269335,0.924,924,2
2455,3306,ENSG00000102882,ENSG00000109270,0.967,967,2
2455,3618,ENSG00000102882,ENSG00000112062,0.765,765,2
2455,3804,ENSG00000102882,ENSG00000113575,0.716,716,2
2455,4127,ENSG00000102882,ENSG00000116161,0.714,714,2
2455,4169,ENSG00000102882,ENSG00000116586,0.73,730,2
2455,4312,ENSG00000102882,ENSG00000117676,0.758,758,2
2455,4549,ENSG00000102882,ENSG00000120129,0.705,705,2
2455,4627,ENSG00000102882,ENSG00000120875,0.761,761,2
2455,4831,ENSG00000102882,ENSG00000123154,0.764,764,2
2455,5269,ENSG00000102882,ENSG00000126934,0.832,832,2
2455,5836,ENSG00000102882,ENSG00000132155,0.879,879,2
2455,6039,ENSG00000102882,ENSG00000133703,0.702,702,2
2455,6633,ENSG00000102882,ENSG00000137331,0.77,770,2
2455,6650,ENSG00000102882,ENSG00000137486,0.82,820,2
2455,6958,ENSG00000102882,ENSG00000139318,0.764,764,2
2455,7133,ENSG00000102882,ENSG00000140575,0.863,863,2
2455,7191,ENSG00000102882,ENSG00000141068,0.779,779,2
2455,7244,ENSG00000102882,ENSG00000141480,0.942,942,2
2455,7252,ENSG00000102882,ENSG00000141510,0.706,706,2
2455,7564,ENSG00000102882,ENSG00000143851,0.882,882,2
2455,8999,ENSG00000102882,ENSG00000157764,0.866,866,2
2455,9570,ENSG00000102882,ENSG00000162734,0.917,917,2
2455,10995,ENSG00000102882,ENSG00000169032,0.997,997,2
2455,11220,ENSG00000102882,ENSG00000170345,0.778,778,2
2455,11909,ENSG00000102882,ENSG00000174775,0.776,776,2
2455,14023,ENSG00000102882,ENSG00000196730,0.72,720,2
2455,14086,ENSG00000102882,ENSG00000197122,0.899,899,2
2456,8626,ENSG00000102886,ENSG00000153982,0.9,900,2
2457,4414,ENSG00000102890,ENSG00000118965,0.756,756,2
2457,8298,ENSG00000102890,ENSG00000150760,0.953,953,2
2457,8798,ENSG00000102890,ENSG00000155849,0.968,968,2
2459,5455,ENSG00000102893,ENSG00000129007,0.9,900,2
2459,8903,ENSG00000102893,ENSG00000156873,0.967,967,2
2459,9227,ENSG00000102893,ENSG00000160014,0.915,915,2
2459,10100,ENSG00000102893,ENSG00000164776,0.8,800,2
2459,12393,ENSG00000102893,ENSG00000178363,0.9,900,2
2461,3189,ENSG00000102900,ENSG00000108424,0.78,780,2
2461,3209,ENSG00000102900,ENSG00000108559,0.974,974,2
2461,3441,ENSG00000102900,ENSG00000110713,0.988,988,2
2461,3539,ENSG00000102900,ENSG00000111581,0.99,990,2
2461,3803,ENSG00000102900,ENSG00000113569,0.999,999,2
2461,4559,ENSG00000102900,ENSG00000120253,0.966,966,2
2461,5026,ENSG00000102900,ENSG00000124789,0.929,929,2
2461,5076,ENSG00000102900,ENSG00000125450,0.981,981,2
2461,5266,ENSG00000102900,ENSG00000126883,0.989,989,2
2461,5839,ENSG00000102900,ENSG00000132182,0.963,963,2
2461,6448,ENSG00000102900,ENSG00000136243,0.8,800,2
2461,6879,ENSG00000102900,ENSG00000138750,0.992,992,2
2461,6978,ENSG00000102900,ENSG00000139496,0.992,992,2
2461,8566,ENSG00000102900,ENSG00000153201,0.989,989,2
2461,8567,ENSG00000102900,ENSG00000153207,0.939,939,2
2461,8778,ENSG00000102900,ENSG00000155561,0.999,999,2
2461,8924,ENSG00000102900,ENSG00000157020,0.96,960,2
2461,9635,ENSG00000102900,ENSG00000163002,0.999,999,2
2461,14805,ENSG00000102900,ENSG00000213024,0.998,998,2
2462,3969,ENSG00000102901,ENSG00000115163,0.94,940,2
2462,4574,ENSG00000102901,ENSG00000120334,0.971,971,2
2462,4840,ENSG00000102901,ENSG00000123219,0.985,985,2
2462,6772,ENSG00000102901,ENSG00000138092,0.993,993,2
2462,7389,ENSG00000102901,ENSG00000142856,0.992,992,2
2462,8409,ENSG00000102901,ENSG00000151725,0.997,997,2
2462,8463,ENSG00000102901,ENSG00000152253,0.718,718,2
2462,8546,ENSG00000102901,ENSG00000153044,0.994,994,2
2462,9423,ENSG00000102901,ENSG00000161888,0.872,872,2
2462,10469,ENSG00000102901,ENSG00000166451,0.993,993,2
2462,11996,ENSG00000102901,ENSG00000175279,0.999,999,2
2462,13725,ENSG00000102901,ENSG00000188312,0.982,982,2
2462,14503,ENSG00000102901,ENSG00000203760,0.999,999,2
2465,6941,ENSG00000102910,ENSG00000139197,0.716,716,2
2466,15513,ENSG00000102921,ENSG00000269335,0.9,900,2
2467,3389,ENSG00000102924,ENSG00000110076,0.956,956,2
2467,8453,ENSG00000102924,ENSG00000152208,0.892,892,2
2467,12572,ENSG00000102924,ENSG00000179915,0.978,978,2
2468,14839,ENSG00000102931,ENSG00000213465,0.994,994,2
2470,7279,ENSG00000102935,ENSG00000141646,0.798,798,2
2470,10004,ENSG00000102935,ENSG00000164330,0.9,900,2
2470,14998,ENSG00000102935,ENSG00000221818,0.721,721,2
2471,2473,ENSG00000102962,ENSG00000102970,0.932,932,2
2471,3686,ENSG00000102962,ENSG00000112486,0.851,851,2
2471,4716,ENSG00000102962,ENSG00000121966,0.937,937,2
2471,5217,ENSG00000102962,ENSG00000126353,0.954,954,2
2471,5458,ENSG00000102962,ENSG00000129048,0.866,866,2
2471,7669,ENSG00000102962,ENSG00000144648,0.947,947,2
2471,9314,ENSG00000102962,ENSG00000160683,0.741,741,2
2471,9333,ENSG00000102962,ENSG00000160791,0.932,932,2
2471,10862,ENSG00000102962,ENSG00000168329,0.755,755,2
2471,12578,ENSG00000102962,ENSG00000179934,0.988,988,2
2471,13040,ENSG00000102962,ENSG00000183625,0.984,984,2
2471,13078,ENSG00000102962,ENSG00000183813,0.983,983,2
2471,13178,ENSG00000102962,ENSG00000184451,0.922,922,2
2471,13538,ENSG00000102962,ENSG00000186810,0.764,764,2
2473,3686,ENSG00000102970,ENSG00000112486,0.916,916,2
2473,4716,ENSG00000102970,ENSG00000121966,0.829,829,2
2473,5217,ENSG00000102970,ENSG00000126353,0.834,834,2
2473,5458,ENSG00000102970,ENSG00000129048,0.951,951,2
2473,7669,ENSG00000102970,ENSG00000144648,0.977,977,2
2473,7805,ENSG00000102970,ENSG00000145824,0.734,734,2
2473,8426,ENSG00000102970,ENSG00000151882,0.734,734,2
2473,9314,ENSG00000102970,ENSG00000160683,0.777,777,2
2473,9333,ENSG00000102970,ENSG00000160791,0.953,953,2
2473,12578,ENSG00000102970,ENSG00000179934,0.994,994,2
2473,13040,ENSG00000102970,ENSG00000183625,0.95,950,2
2473,13078,ENSG00000102970,ENSG00000183813,0.977,977,2
2473,13178,ENSG00000102970,ENSG00000184451,0.982,982,2
2473,13538,ENSG00000102970,ENSG00000186810,0.834,834,2
2473,13891,ENSG00000102970,ENSG00000189377,0.734,734,2
2474,2992,ENSG00000102974,ENSG00000106462,0.767,767,2
2474,3153,ENSG00000102974,ENSG00000108055,0.943,943,2
2474,3226,ENSG00000102974,ENSG00000108654,0.717,717,2
2474,4923,ENSG00000102974,ENSG00000124151,0.8,800,2
2474,7186,ENSG00000102974,ENSG00000141027,0.8,800,2
2474,7553,ENSG00000102974,ENSG00000143799,0.796,796,2
2474,10095,ENSG00000102974,ENSG00000164754,0.99,990,2
2474,10277,ENSG00000102974,ENSG00000165632,0.813,813,2
2474,11063,ENSG00000102974,ENSG00000169375,0.838,838,2
2474,12427,ENSG00000102974,ENSG00000178691,0.937,937,2
2474,14540,ENSG00000102974,ENSG00000204103,0.8,800,2
2476,2623,ENSG00000102978,ENSG00000104299,0.8,800,2
2476,2710,ENSG00000102978,ENSG00000104884,0.945,945,2
2476,2734,ENSG00000102978,ENSG00000104973,0.8,800,2
2476,2745,ENSG00000102978,ENSG00000105085,0.927,927,2
